QPSK_15dB_15Hz,,,,,,
0.302894366367909-1.24317495522586i,,,,,,
-0.762448323787861-0.326416762929408i,,,,,,
-1.05635231586202-0.643099305763448i,,,,,,
0.797869926368149+0.455816867557674i,,,,,,
0.548192068095315-0.979718910629807i,,,,,,
1.2114768983409+1.02390345940777i,,,,,,
-1.11430667540868-0.577932684576145i,,,,,,
0.687868838797018+0.730583860281788i,,,,,,
0.879823936914498+0.536607551687757i,,,,,,
0.664471797608057-0.788595532385539i,,,,,,
-0.539288186079847+0.804791294863254i,,,,,,
0.77566312928573+0.878355304796347i,,,,,,
0.440441306062066+0.865718039655782i,,,,,,
0.639252845106459-0.711226630691068i,,,,,,
0.506706277807877-0.544426630421638i,,,,,,
0.549235914080833-0.439075516098018i,,,,,,
0.334351955803606+0.550385618750828i,,,,,,
-0.434010639150543+0.109644331211367i,,,,,,
0.265009563876118-0.135618368779168i,,,,,,
0.161142382255841-0.0438446148957246i,,,,,,
0.103616790188515+0.0657897243387258i,,,,,,
-0.00324107857912101-0.160483653769422i,,,,,,
0.125802457921079-0.253608573698813i,,,,,,
-0.302143470651166-0.177166785502254i,,,,,,
-0.437638817416017-0.239140886720593i,,,,,,
-0.466651521913003+0.412963075559354i,,,,,,
0.522540700517457+0.408822276815358i,,,,,,
-0.471213860150611+0.892786182143056i,,,,,,
-0.620874709889747+0.71318708475325i,,,,,,
0.469294739847542-0.753120325101938i,,,,,,
-0.650704977339511+0.812809340771799i,,,,,,
-0.690288971639754-0.682264756125621i,,,,,,
0.90933040994944+0.525317104950349i,,,,,,
0.630085020054696+0.462254644283859i,,,,,,
0.757439561300406-1.14896144162945i,,,,,,
1.16779566858406+0.578985450364248i,,,,,,
0.292280775263946-0.956187571347288i,,,,,,
0.399642466717919-1.20227970577891i,,,,,,
-0.430926668796685+1.05966497364902i,,,,,,
-0.356400258632728+1.07576366452026i,,,,,,
0.21192460298001-1.17361740058204i,,,,,,
-0.0135885284844872+1.31842379268605i,,,,,,
0.268863228811334+1.27133528297684i,,,,,,
-1.09062064778568+0.356491146821963i,,,,,,
-0.547715963673493-1.2195768326784i,,,,,,
-0.390126906728297-1.03501996507572i,,,,,,
0.485464274232456+1.14392740119214i,,,,,,
-1.13658866929244+0.600159123178805i,,,,,,
0.907605319716118+1.07329908725443i,,,,,,
-1.12537279791585+1.09827626929156i,,,,,,
-0.986892655100648-0.627671730926772i,,,,,,
0.577469264924937-1.07523050684968i,,,,,,
-0.856347588465286+1.08539251155351i,,,,,,
0.613964045552421-1.75856131233417i,,,,,,
-1.42180304297179-0.726341506609159i,,,,,,
-0.667561407040712+1.31363883738377i,,,,,,
1.21195627937471+0.582925940682578i,,,,,,
-1.01698930469577-0.672493770445232i,,,,,,
0.34157671899338-0.967075987541254i,,,,,,
0.526346470194357-0.874939686999227i,,,,,,
0.898760124934572+0.355693250064514i,,,,,,
0.417507598123109-0.663217778719305i,,,,,,
-0.720459542760348-0.371859615071977i,,,,,,
