QAM16_N15dB_15Hz,,,,,,
1.68676408229412+1.20427955319576i,,,,,,
0.440359167639056-1.75037387916284i,,,,,,
1.835965150213-1.0431061137353i,,,,,,
-0.719562513807762+1.45640372965082i,,,,,,
-0.206548902121853-3.69913914906038i,,,,,,
-0.342325601173601+6.33220125004737i,,,,,,
-4.15388719799934-4.63943639920778i,,,,,,
3.69572519850385+1.60653754193887i,,,,,,
1.29444579677413+2.91656196875466i,,,,,,
-2.49349927045697+1.78901896378914i,,,,,,
-0.936235668650813+0.697762794773274i,,,,,,
-0.990483548790467-2.87247988757027i,,,,,,
0.833558867805987+8.03781122550251i,,,,,,
1.84849760742694-2.46020425733363i,,,,,,
-1.13265168085206-1.94170224798998i,,,,,,
-0.453089659506182-1.90078411442397i,,,,,,
3.99184805814305-0.377964248526001i,,,,,,
6.23179355197855-0.113673783375538i,,,,,,
-0.98476116176393-1.40383681391062i,,,,,,
2.128342148484+1.74903316510661i,,,,,,
0.135206608191169+0.160151536858548i,,,,,,
0.0791368323755395+0.766387660106372i,,,,,,
-0.178258707068198+0.428750969728941i,,,,,,
-0.640934539168884-0.227677655779344i,,,,,,
-0.565569891111873+0.149615298177436i,,,,,,
-0.702034459531663+1.12036887773716i,,,,,,
0.860888939713377+4.86826697269884i,,,,,,
2.54527562330296+3.50670975892986i,,,,,,
0.373564823315085-1.13522649239676i,,,,,,
-2.75018880906197-0.388988963296156i,,,,,,
4.74412719557612-1.70984693938089i,,,,,,
0.555534636649258-8.46544096209455i,,,,,,
-0.611408533489189+0.683034240401427i,,,,,,
2.55338503154575-2.18438877460792i,,,,,,
-0.931706419424382-0.556225800986015i,,,,,,
-1.77423903223208-1.84500883108027i,,,,,,
6.17104094400007-1.1146200139017i,,,,,,
5.17806269928-7.16746924629021i,,,,,,
3.71499728361235-3.42226146868323i,,,,,,
0.765283475607078-1.95020574716059i,,,,,,
0.601550475589664-2.13316991938873i,,,,,,
0.208693963578817+4.14276864576416i,,,,,,
5.54332446488917-3.47107556005105i,,,,,,
0.094463239355464-2.22514114632004i,,,,,,
-0.956240482171233-2.20469515369477i,,,,,,
3.85788164196202-3.82384734120849i,,,,,,
-4.61087969190643+3.38867548809398i,,,,,,
0.0776333673154632-0.986925663521747i,,,,,,
-4.70646001447954+5.47946351344311i,,,,,,
-1.66629867484672-0.534381663234694i,,,,,,
1.16473730446634+0.0491240584493638i,,,,,,
-1.7109939356545+3.39167579702432i,,,,,,
-0.873408990508907-2.45248610054358i,,,,,,
